时间,tout,two,twi,ta,tpo,tpi,tin,t排,twi无,ta无,tpo无,tpi无,twi上,twi中,twi下,ta上,ta中,ta下,tpo上,tpo中,tpo下,tpi上,tpi中,tpi下
2018-11-08 16:15:20.349,16.972926,25.018862,15.956172666666667,17.321228666666666,17.57507633333333,21.724223,21.340632,19.130276000000002,14.757825,15.313062,15.303207999999998,21.437641,17.272727,15.609281,14.98651,18.642043,17.274465,16.047178,19.132911,17.505796,16.086522,21.523841,22.186732,21.462096
2018-11-08 16:16:20.349,17.219867999999998,24.52123,15.960462999999999,17.303261666666668,17.552374666666665,21.47792,21.18753,19.473745,14.756831,15.240701999999999,15.268481,21.291266,17.275699,15.61423,14.99146,18.624269,17.258988000000002,16.026528,19.055463,17.495687,16.105974,21.278767000000002,21.900275,21.254718
2018-11-08 16:17:20.349,17.421295999999998,24.655054999999997,15.966734,17.310966,17.540996333333336,21.479913666666665,21.174933,19.453541,14.756831,15.252279999999999,15.234746,21.358824,17.280653,15.621159,14.998389999999999,18.595635,17.281236,16.056027,19.017707,17.48861,16.116672,21.313494,21.867482,21.258765
2018-11-08 16:18:20.349,17.399022,24.265473999999998,15.974656000000001,17.310891666666667,17.54728,21.473886000000004,21.151677,19.15529,14.758820000000002,15.291835999999998,15.318091,21.342446,17.290561,15.629076999999999,15.00433,18.601558999999998,17.23674,16.094376,19.051591000000002,17.451207,16.139042,21.298610999999998,21.891595000000002,21.231451999999997
2018-11-08 16:19:20.349,17.173385,24.24664,15.979277333333334,17.257020666666666,17.519649333333334,21.42638666666667,21.037335000000002,19.361179999999997,14.759814000000002,15.248420000000001,15.217878,21.311738000000002,17.296506,15.633035999999999,15.008289999999999,18.557126,17.187407999999998,16.026528,19.038037,17.469403,16.051508,21.257931,21.863623999999998,21.157605
2018-11-08 16:20:20.349,16.901265,24.227805,15.986538000000001,17.273392333333334,17.493442,21.308595333333333,20.924931,19.272666,14.760809,15.197285999999998,15.112704999999998,20.980092000000003,17.300469,15.641945000000002,15.0172,18.577862,17.255119,15.987195999999999,18.926706,17.485578,16.068042000000002,21.053538,21.744991,21.127257
2018-11-08 16:21:20.349,16.967116,24.283317999999998,15.993799333333333,17.303138,17.493100666666667,21.34553166666667,21.064467,19.441996,14.764787,15.316920999999999,15.177198,21.140797,17.307405,15.649863,15.02413,18.51763,17.314124,16.07766,18.883141000000002,17.453229,16.142932000000002,21.161688,21.711233,21.163674
2018-11-08 16:22:20.349,17.040714,24.07911,16.000401,17.30567,17.499482999999998,21.361903333333334,21.036366,19.261121,14.772743,15.297625,15.258559,21.166387,17.315331,15.656792000000001,15.029079999999999,18.523554999999998,17.27253,16.120925,18.944132,17.426946,16.127371,21.19443,21.748849,21.142431
2018-11-08 16:23:20.349,16.876085999999997,24.022606,16.008652666666666,17.336565000000004,17.517109666666666,21.310382333333333,20.979195,19.257273,14.77871,15.287011999999999,15.24566,21.195048,17.323258,15.663720000000001,15.038979999999999,18.596622,17.275432000000002,16.137641000000002,18.998345,17.44312,16.109864,21.188477,21.705446,21.037224
2018-11-08 16:24:20.349,17.205342,23.609234,16.01426366666667,17.280356333333334,17.512872333333334,21.252425666666667,20.88714,18.977301999999998,14.779704,15.222370999999999,15.156362,21.063003,17.328212,15.671639,15.04294,18.574899,17.239642,16.026528,18.981888,17.490632,16.066097,21.048576999999998,21.696766,21.011934
2018-11-08 16:25:20.349,16.568135,23.538851,16.018884333333332,17.27186066666667,17.493339,21.093673666666668,20.774735999999997,19.188964000000002,14.777714999999999,15.20018,15.119651000000001,20.841905999999998,17.332175,15.674608,15.04987,18.514668,17.279301999999998,16.021612,18.886046,17.472436,16.121535,20.864028,21.497114,20.919879
2018-11-08 16:26:20.349,16.681438,23.664747,16.024826,17.286888666666666,17.475049666666667,21.019118000000002,20.772798,19.300567,14.774732,15.195356,15.158346,20.831670000000003,17.340101,15.680547,15.05383,18.483071,17.280269,16.097326000000002,18.847322,17.405717000000003,16.17211,20.849145,21.401629,20.80658
2018-11-08 16:27:20.349,16.627208,23.680607000000002,16.034067333333333,17.280047333333332,17.476999666666668,21.11685,20.741789999999998,19.130276000000002,14.781692999999999,15.251315,15.153385,20.931982,17.347037,15.690445,15.064720000000001,18.497882,17.2764,16.06586,18.882173,17.436044,16.112782,20.946379999999998,21.531836,20.872334
2018-11-08 16:28:20.349,15.751774,23.329687,16.039018,17.303457999999996,17.482904666666666,21.097856,20.792178,18.908031,14.785670999999999,15.259032999999999,15.121635000000001,20.758994,17.351,15.694404,15.07165,18.519605,17.316059,16.07471,18.861843,17.439076,16.147795000000002,20.88288,21.501936999999998,20.908751000000002
2018-11-08 16:29:20.349,16.383171,23.112592000000003,16.045289,17.27749366666667,17.459610333333334,20.912436,20.714658,19.020595999999998,14.785670999999999,15.207899,15.160331,20.720097,17.356945,15.702322,15.0766,18.470235,17.257054,16.105192000000002,18.826023,17.412793,16.140015,20.717182,21.296498,20.723628
2018-11-08 16:30:20.349,16.72889,23.152244,16.051230333333333,17.294768,17.44589733333333,20.922751,20.603223,19.220713,14.790644,15.216582,15.190097,20.644351,17.363879999999998,15.708260999999998,15.08155,18.465298,17.273498,16.145508,18.845385,17.356182999999998,16.136124,20.74794,21.334114000000003,20.686199
2018-11-08 16:31:20.349,17.367065,23.364383,16.060142000000003,17.294696,17.459040666666667,20.953389,20.589657,19.226485999999998,14.795616,15.185707999999998,15.165292,20.75797,17.371807,15.717169,15.09145,18.507756,17.237707999999998,16.138624,18.88895,17.37539,16.112782,20.827316,21.346652,20.686199
2018-11-08 16:32:20.349,16.812172,23.432782,16.06608333333333,17.245783333333332,17.45439,20.905310999999998,20.574153,19.044649,14.801582999999999,15.212723,15.174222,20.764112,17.377751999999997,15.723107999999998,15.097389999999999,18.470235,17.182572,16.084543,18.891854000000002,17.392575,16.078741,20.737026,21.353404,20.625503
2018-11-08 16:33:20.349,15.957073999999999,23.178017999999998,16.073344666666667,17.285884,17.460653666666666,20.850836666666666,20.51892,19.061967000000003,14.804567,15.195356,15.082939000000001,20.709861,17.384687,15.730037,15.105310000000001,18.554164,17.242544,16.060944,18.879269,17.424924,16.077768,20.653681,21.294569,20.60426
