时间,tout,two,twi,ta,tpo,tpi,tin,t排,twi无,ta无,tpo无,tpi无,301 <twi_上> (C),302 <twi_中> (C),303 <twi_下> (C),304 <ta_上> (C),305 <ta_中> (C),306 <ta_下> (C),307 <tpo_上> (C),308 <tpo_中> (C),309 <tpo_下> (C),310 <tpi_上> (C),311 <tpi_中> (C),312 <tpi_下> (C)
2018-09-24 12:52:00.344,31.21228,35.004227,22.394516999999997,21.397722333333334,20.786097666666663,18.341502333333334,16.937496,21.484534,24.278174,22.53845,22.629613,19.870509,22.808326,22.373575,22.00165,21.585482,21.569277,21.038408,21.281125,20.707316,20.369851999999998,19.023497,18.56407,17.43694
2018-09-24 12:53:00.344,30.675786,34.864453999999995,22.392207,21.43633266666667,20.791119666666667,18.348329333333336,16.898736,21.513397,24.278174,22.5124,22.583972,19.851060999999998,22.807336,22.372585,21.9967,21.743466,21.561539,21.003992999999998,21.307264,20.748763,20.317332,19.010598,18.605543,17.428847
2018-09-24 12:54:00.344,30.760037,34.694942,22.39451766666667,21.382357000000003,20.784253000000003,18.341083666666666,16.890984,21.448937,24.281157,22.491173999999997,22.599847,19.911453,22.810308,22.372585,22.00066,21.612142000000002,21.509304,21.025625,21.359541,20.699229000000003,20.293989,19.050286,18.599756,17.373209
2018-09-24 12:55:00.344,30.685470000000002,34.561116,22.394187000000002,21.451582000000002,20.773467,18.346902333333333,16.980132,21.484534,24.278174,22.520118,22.570081,19.842872,22.808326,22.371595000000003,22.00264,21.756301999999998,21.533487,21.064957,21.285966000000002,20.73461,20.299825,19.010598,18.610366,17.419743
2018-09-24 12:56:00.344,30.760037,34.482803000000004,22.392538000000002,21.399758333333335,20.763659666666666,18.328341333333338,16.880325,21.406604,24.276185,22.532660999999997,22.573057000000002,19.881769,22.810308,22.369616,21.99769,21.585482,21.556701999999998,21.057091,21.284029,20.702262,20.304688,18.993731,18.576608,17.414685000000002
2018-09-24 12:57:00.344,31.334297999999997,34.34303,22.393859000000003,21.384581999999998,20.751304,18.324507666666666,16.89486,21.480686,24.27519,22.506611,22.566112,19.843896,22.814270999999998,22.368626000000003,21.99868,21.679285,21.479318,20.995143,21.290806,20.70024,20.262866,18.994723,18.604579,17.374221
2018-09-24 12:58:00.344,31.232615999999997,34.206231,22.392869,21.343214,20.766754000000002,18.326067999999996,16.850285999999997,21.454709,24.276185,22.527836999999998,22.517494,19.835707,22.814270999999998,22.368626000000003,21.99571,21.527225,21.513174,20.989243,21.298551,20.743707999999998,20.258003,18.994723,18.612295,17.371185999999998
2018-09-24 12:59:00.344,30.405603000000003,34.111065999999994,22.39353,21.399109666666664,20.750091,18.293621666666667,16.96269,21.426807999999998,24.273201,22.549062,22.581986999999998,19.811139999999998,22.818234,22.368626000000003,21.99373,21.594369,21.557669,21.045291,21.264667000000003,20.678,20.307606,18.967934,18.54478,17.368151
2018-09-24 13:00:00.344,30.738732000000002,33.951467,22.394851,21.425258333333332,20.726659666666666,18.27361,17.076063,21.436429,24.274196,22.502751999999997,22.593894,19.813188,22.821207,22.369616,21.99373,21.639789,21.522847,21.113139,21.234656,20.641607999999998,20.303715,18.946105,18.539957,17.334768
2018-09-24 13:01:00.344,31.219059,33.930649,22.396831000000002,21.41699966666667,20.73635833333333,18.322502666666665,17.191374,21.450861,24.272207,22.505646,22.591909,19.722087,22.823188000000002,22.370604999999998,21.9967,21.518339,21.563473000000002,21.169187,21.199804999999998,20.660815,20.348454999999998,18.967934,18.57275,17.426824
2018-09-24 13:02:00.344,30.466611999999998,33.86225,22.397822666666666,21.40609533333333,20.744765333333334,18.343240333333334,17.113854,21.405642,24.273201,22.577042000000002,22.555198,19.800904,22.827151999999998,22.369616,21.9967,21.512414,21.577983,21.127889,21.191092,20.709338,20.333866,18.943129000000003,18.634478,17.452114
2018-09-24 13:03:00.344,30.253564,33.668946000000005,22.399471333333334,21.490795333333335,20.782023,18.355076333333333,17.046024,21.495117,24.272207,22.523013,22.581986999999998,19.80807,22.824179,22.371595000000003,22.00264,21.761239,21.615707,21.09544,21.261763000000002,20.741687,20.342619,18.984801,18.636407000000002,17.444021
2018-09-24 13:04:00.344,30.351371999999998,33.59559,22.39881166666667,21.391645666666665,20.745902666666666,18.334188666666666,16.984008,21.425846,24.271212,22.504682,22.529401,19.858226000000002,22.824179,22.369616,22.00264,21.586469,21.542193,21.046275,21.244336999999998,20.703272,20.290098999999998,18.953051000000002,18.647981,17.401533999999998
2018-09-24 13:05:00.344,30.694186,33.534129,22.40079233333333,21.422516333333334,20.748402,18.318771333333334,16.892922,21.409491,24.271212,22.484420999999998,22.459947,19.838778,22.827151999999998,22.372585,22.00264,21.684222000000002,21.555735000000002,21.027592000000002,21.260795,20.723489999999998,20.260921,18.930229999999998,18.63062,17.395464
2018-09-24 13:06:00.344,30.239038,33.614425,22.39914166666667,21.405499666666667,20.733959,18.289643666666667,16.884201,21.396983,24.272207,22.521082999999997,22.552221,19.788621,22.82517,22.372585,21.999670000000002,21.630902,21.537356,21.048241,21.214326,20.678,20.309551000000003,18.915347,18.540922,17.412662
2018-09-24 13:07:00.344,30.15285,33.672911,22.400132,21.388578,20.72906466666667,18.284670333333334,16.790208,21.438354,24.270218,22.492139,22.528408,19.80807,22.826161,22.373575,22.00066,21.657562,21.521879000000002,20.986293,21.206581,20.70024,20.280373,18.926261,18.57275,17.355
2018-09-24 13:08:00.344,30.307794,33.638216,22.397822,21.389255333333335,20.73555633333333,18.248506666666664,16.771797,21.392173,24.271212,22.537485,22.566112,19.783503,22.826161,22.370604999999998,21.9967,21.511426999999998,21.600231,21.056108,21.157207999999997,20.720457999999997,20.329003,18.853831,18.503306,17.388382999999997
2018-09-24 13:09:00.344,30.607998,33.607486,22.397822,21.423808999999995,20.717544333333336,18.202557666666667,16.745634,21.42296,24.271212,22.462229999999998,22.533369,19.669884,22.826161,22.372585,21.99472,21.623003,21.603133,21.045291,21.150432000000002,20.705294,20.296907,18.811166,18.463762,17.332745000000003
2018-09-24 13:10:00.344,30.000812,33.509347,22.39914333333333,21.399158666666665,20.70569066666667,18.212639,16.646796,21.393135,24.271212,22.469949,22.49765,19.786573999999998,22.831115,22.371595000000003,21.99472,21.725693,21.462874,21.008909,21.205613,20.671935,20.239524,18.865737,18.5062,17.26598
2018-09-24 13:11:00.344,30.304889000000003,33.436982,22.399803666666667,21.40707,20.701500333333332,18.213637333333335,16.970442000000002,21.407566,24.269223,22.504682,22.584964000000003,19.794763,22.832106,22.371595000000003,21.99571,21.636827,21.491893,21.092489999999998,21.160113,20.642618,20.30177,18.861767999999998,18.487873999999998,17.29127
2018-09-24 13:12:00.344,30.336846,33.441938,22.402115,21.405172333333336,20.694280666666668,18.169817,16.880325,21.387362,24.268229,22.508541,22.582979,19.757913000000002,22.83706,22.372585,21.9967,21.486742,21.560571,21.168204,21.117516000000002,20.630488,20.334838,18.804221,18.427111,17.278119
2018-09-24 13:13:00.344,30.565389,33.500425,22.400794333333334,21.329246333333334,20.683643,18.197834333333333,16.779549,21.39987,24.270218,22.548098,22.520471,19.868462,22.835078,22.370604999999998,21.9967,21.514389,21.487057,20.986293,21.157207999999997,20.665869,20.227852,18.821088,18.501376999999998,17.271038
2018-09-24 13:14:00.344,30.837509000000004,33.574773,22.40013466666667,21.415406,20.685488666666668,18.174658666666666,16.744664999999998,21.369082000000002,24.269223,22.535555,22.544284,19.741536,22.835078,22.368626000000003,21.9967,21.585482,21.572179000000002,21.088557,21.142687,20.630488,20.283291000000002,18.807197,18.459904,17.256875
2018-09-24 13:15:00.344,30.234196,33.485556,22.400464,21.400169333333334,20.672080666666666,18.174989666666665,16.802805,21.411414999999998,24.268229,22.507576,22.597862,19.775314,22.833095999999998,22.369616,21.99868,21.63189,21.493828,21.07479,21.102027,20.616335,20.29788,18.785369,18.44833,17.29127
2018-09-24 13:16:00.344,30.108303999999997,33.385434000000004,22.401455,21.440006999999998,20.679665666666665,18.160363333333333,16.73013,21.392173,24.270218,22.491173999999997,22.534361999999998,19.766102,22.836069000000002,22.369616,21.99868,21.662499,21.52865,21.128872,21.142687,20.631498999999998,20.264810999999998,18.756595,18.46762,17.256875
2018-09-24 13:17:00.344,30.244847999999998,33.419139,22.402776000000003,21.409423999999998,20.694985666666668,18.185372333333333,16.818309,21.374855,24.269223,22.509506,22.563135,19.811139999999998,22.841023,22.371595000000003,21.99571,21.60128,21.531551999999998,21.09544,21.127197,20.661826,20.295934,18.797275,18.468584,17.290257999999998
2018-09-24 13:18:00.344,30.530526000000002,33.377503999999995,22.402116333333336,21.406371000000004,20.693383333333333,18.144357,16.675866,21.36812,24.268229,22.481526000000002,22.577026,19.837754,22.841023,22.368626000000003,21.9967,21.578570000000003,21.485122,21.155421,21.179475,20.618357,20.282318,18.795291,18.461833,17.175947
2018-09-24 13:19:00.344,30.337815000000003,33.327939,22.400136333333332,21.463446,20.711681666666667,18.174458666666666,16.657455,21.438354,24.267234,22.547133,22.577026,19.843896,22.841023,22.366646,21.992739999999998,21.689159,21.564441,21.136738,21.163017,20.679011,20.293017000000003,18.804221,18.473407,17.245748000000003
2018-09-24 13:20:00.344,30.468549,33.301173999999996,22.403437666666665,21.418362000000002,20.674496,18.129178333333332,16.700091,21.351765,24.268229,22.477667,22.583972,19.77122,22.845976999999998,22.367635999999997,21.9967,21.603254999999997,21.516076,21.135755,21.159144,20.609258999999998,20.255085,18.797275,18.440614,17.149646
2018-09-24 13:21:00.344,30.611871999999998,33.268461,22.404427666666667,21.47721633333333,20.69709333333333,18.154261,16.697184,21.387362,24.26624,22.552922,22.552221,19.709804000000002,22.847958,22.371595000000003,21.99373,21.667436,21.617642,21.146570999999998,21.104931,20.671935,20.314414000000003,18.766517,18.424217000000002,17.272049
2018-09-24 13:22:00.344,30.339752,33.237731,22.405087666666663,21.420668666666668,20.679699,18.11541,16.657455,21.394097,24.267234,22.447758,22.539323,19.70571,22.847958,22.370604999999998,21.9967,21.591406,21.570244,21.100356,21.129133,20.632509,20.277455,18.747664999999998,18.415537,17.183028
2018-09-24 13:23:00.344,30.838478000000002,33.150496000000004,22.405419333333338,21.397221333333334,20.700767000000003,18.146839,16.723347,21.374855,24.268229,22.48828,22.583972,19.80807,22.852912,22.368626000000003,21.99472,21.606217,21.487057,21.09839,21.178506,20.663847,20.259948,18.798267000000003,18.453152,17.189098
2018-09-24 13:24:00.344,30.393014,33.045419,22.406739,21.478796666666664,20.690733666666663,18.12619766666667,16.804743,21.348878,24.26624,22.482491,22.568096,19.670907,22.852912,22.370604999999998,21.9967,21.628928,21.618609,21.188852999999998,21.113644,20.631498999999998,20.327057999999997,18.756595,18.391424,17.230574
2018-09-24 13:25:00.344,30.381393,32.987922999999995,22.408389999999997,21.42069066666667,20.685724000000004,18.165269999999996,16.787301,21.407566,24.268229,22.515294,22.57405,19.75996,22.855885,22.371595000000003,21.99769,21.63189,21.517043,21.113139,21.166889,20.626444,20.263839,18.794299,18.461833,17.239678
2018-09-24 13:26:00.344,29.765490000000003,32.852115000000005,22.40905033333333,21.43194,20.683612333333333,18.161626666666667,16.832844,21.382552,24.268229,22.444864000000003,22.52444,19.690356,22.856876,22.371595000000003,21.99868,21.598318,21.548964,21.148538000000002,21.13107,20.634531,20.285235999999998,18.768501,18.447364999999998,17.269014000000002
2018-09-24 13:27:00.344,29.581494,32.634029,22.411691666666666,21.454022666666663,20.67014466666667,18.180391999999998,16.906488,21.413339,24.269223,22.519154,22.596870000000003,19.730276,22.861829999999998,22.373575,21.999670000000002,21.659537,21.542193,21.160338,21.115579999999998,20.593084,20.30177,18.785369,18.468584,17.287223
2018-09-24 13:28:00.344,29.632820000000002,32.563646999999996,22.415322,21.46191333333333,20.686207,18.198506,16.908426000000002,21.421035999999997,24.269223,22.501787,22.518486,19.744606,22.864801999999997,22.377534,22.003629999999998,21.677310000000002,21.542193,21.166237,21.066207000000002,20.678,20.314414000000003,18.745681,18.511022,17.338815
2018-09-24 13:29:00.344,29.544695,32.464517,22.41664266666667,21.480958666666666,20.733412666666666,18.26241,17.082846,21.396983,24.271212,22.481526000000002,22.558173999999998,19.797833999999998,22.867774,22.377534,22.004620000000003,21.575608,21.62925,21.238018,21.120420000000003,20.70024,20.379578,18.826048999999998,18.571786,17.389395
2018-09-24 13:30:00.344,29.522422,32.460552,22.420933666666667,21.540443666666665,20.762064333333335,18.277467666666663,17.003388,21.442201999999998,24.276185,22.516258999999998,22.519479,19.813188,22.871738,22.381493,22.00957,21.748403,21.643759,21.229169,21.178506,20.742698,20.364989,18.82208,18.62194,17.388382999999997
2018-09-24 13:31:00.344,29.496275,32.47443,22.424565,21.483968,20.771423,18.306206333333332,17.033427,21.419112,24.27519,22.592478,22.624651999999998,19.809093,22.877682,22.384463,22.01155,21.599306,21.624413,21.228185,21.148495,20.735621,20.430153,18.826048999999998,18.594934,17.497636
2018-09-24 13:32:00.344,29.846836,32.529942,22.430505333333333,21.525293,20.772543,18.300889333333334,17.051838,21.443164000000003,24.280163,22.553886,22.592901,19.758937,22.880654999999997,22.391391,22.019470000000002,21.639789,21.689222,21.246868,21.13591,20.74573,20.435989000000003,18.842916,18.58336,17.476392
2018-09-24 13:33:00.344,29.872983,32.544812,22.431826333333333,21.550380999999998,20.784276666666667,18.338371,17.014047,21.421998000000002,24.280163,22.564498999999998,22.591909,19.831612,22.884618,22.391391,22.019470000000002,21.6546,21.720176000000002,21.276367,21.153336,20.752807,20.446687,18.869706,18.631585,17.513822
2018-09-24 13:34:00.344,29.810037,32.507143,22.435457333333332,21.535732666666664,20.79863933333333,18.376205000000002,17.10804,21.456633,24.282152,22.596338,22.628621,19.879722,22.888581,22.393371,22.024420000000003,21.683235,21.649563,21.2744,21.193996,20.791221,20.410701,18.913363,18.672094,17.543158
2018-09-24 13:35:00.344,29.815846999999998,32.551751,22.43776733333333,21.520239,20.803293666666665,18.356144333333337,17.103195,21.400832,24.285135,22.581866,22.591909,19.863344,22.889572,22.39733,22.0264,21.630902,21.652465,21.27735,21.168825,20.797286,20.44377,18.895503,18.647981,17.524949
2018-09-24 13:36:00.344,30.259373999999998,32.673681,22.438097,21.474494000000004,20.800304,18.393027333333333,17.027613,21.499928,24.287124,22.56064,22.611753,19.92476,22.888581,22.39931,22.0264,21.583507,21.61474,21.225235,21.182379,20.793243,20.42529,18.903441,18.6991,17.576541
2018-09-24 13:37:00.344,30.422065999999997,32.765871999999995,22.443708,21.486996333333334,20.815627333333335,18.379769999999997,16.947186,21.444126,24.291102,22.541344,22.625644,19.903264,22.894526000000003,22.405248,22.03135,21.515376999999997,21.648595999999998,21.297016,21.240465,20.755839,20.450578,18.945113,18.668236,17.525961
2018-09-24 13:38:00.344,30.030832,32.73415,22.446019000000003,21.539270666666667,20.857018333333333,18.42170333333333,17.007264000000003,21.436429,24.294086,22.56257,22.57405,19.958539000000002,22.898489,22.408217999999998,22.03135,21.661512,21.656334,21.299966,21.287902,20.855918,20.427235,18.920308,18.774331,17.570470999999998
2018-09-24 13:39:00.344,30.041484000000004,32.740097999999996,22.447339333333332,21.478697999999998,20.84435566666667,18.433172666666668,16.974318,21.462406,24.29508,22.627211,22.666324,19.959562,22.900471,22.410197,22.03135,21.588444,21.626348,21.221301999999998,21.225943,20.84682,20.460304,18.940151999999998,18.745396,17.613970000000002
2018-09-24 13:40:00.344,30.334909999999997,32.775785,22.45229,21.504804333333336,20.841746333333337,18.404624000000002,17.043117000000002,21.432581,24.29508,22.571253,22.629613,19.88484,22.904434,22.415146,22.03729,21.538087,21.694059,21.282267,21.194964000000002,20.841766,20.488509,18.919316000000002,18.684632,17.609924
2018-09-24 13:41:00.344,30.375582,32.746046,22.452620999999997,21.49433466666667,20.875558333333334,18.444489666666666,17.052807,21.432581,24.298064,22.615634,22.602823,19.896099,22.906416,22.414157,22.03729,21.55191,21.694059,21.237035000000002,21.225943,20.904442,20.49629,18.924277,18.760828,17.648364
2018-09-24 13:42:00.344,29.92915,32.574551,22.456580666666664,21.518373333333333,20.891869666666665,18.458804333333333,17.054745,21.562464000000002,24.299058,22.626246,22.654418,19.927831,22.907405999999998,22.419106,22.043229999999998,21.586469,21.682451,21.2862,21.234656,20.91354,20.527413,18.955035000000002,18.759863,17.661514999999998
2018-09-24 13:43:00.344,29.671556,32.45163,22.460872,21.521655666666664,20.849679666666667,18.435295333333332,17.025675,21.438354,24.301047,22.625282000000002,22.58794,19.919642,22.913351000000002,22.422075,22.04719,21.558822,21.674713,21.331432,21.220135,20.856929,20.471975,18.960988,18.730928,17.613970000000002
2018-09-24 13:44:00.344,29.630883,32.300952,22.46549366666667,21.542705666666667,20.891027666666666,18.447843000000002,17.085753,21.470102999999998,24.302042,22.622387,22.633582,19.916570999999998,22.920287,22.426034,22.05016,21.563759,21.72211,21.342248,21.22788,20.897365,20.547838,18.956027,18.749254,17.638248
2018-09-24 13:45:00.344,29.723848999999998,32.255352,22.469785333333334,21.532039333333334,20.916027333333332,18.475763333333333,17.021798999999998,21.525904999999998,24.302042,22.60888,22.656402,20.020978,22.927222,22.429004,22.05313,21.646701,21.656334,21.293083,21.319848999999998,20.911518,20.516714999999998,19.021512,18.810017000000002,17.595761
2018-09-24 13:46:00.344,29.393625,32.227596000000005,22.47308633333333,21.572243,20.920699,18.485021333333332,17.07897,21.517246,24.30602,22.677381,22.656402,19.970822000000002,22.932176000000002,22.430982999999998,22.0561,21.668423999999998,21.741456,21.306849,21.247242,20.938812,20.576043,18.945113,18.789763,17.720188
2018-09-24 13:47:00.344,29.853615,32.259318,22.475726000000005,21.579981333333336,20.886842333333334,18.453146666666665,16.972379999999998,21.525904999999998,24.307014000000002,22.574147,22.642511,19.912477,22.932176000000002,22.435932,22.059070000000002,21.65855,21.702764000000002,21.378629999999998,21.278221,20.88018,20.502126,18.980832,18.76565,17.612958
2018-09-24 13:48:00.344,29.975633000000002,32.313839,22.477377333333333,21.600576666666665,20.926500666666666,18.48964133333333,17.092536,21.530715,24.308009,22.636859,22.714942,19.902241,22.93713,22.434942000000003,22.06006,21.610167,21.759835,21.431728,21.288870000000003,20.915561,20.575070999999998,19.013575,18.768544,17.686805
2018-09-24 13:49:00.344,29.760648,32.259318,22.481008666666668,21.585282666666668,20.91411066666667,18.491152666666668,17.028582,21.547071,24.310992000000002,22.678345999999998,22.687160000000002,19.908382,22.941094,22.438902,22.063029999999998,21.643739,21.748228,21.363881,21.240465,20.929714,20.572153,18.983809,18.770473000000003,17.719176
2018-09-24 13:50:00.344,29.982412,32.218674,22.48464,21.586147666666665,20.910897666666667,18.453287333333336,17.031489,21.4778,24.311987,22.633000000000003,22.617706,19.906335000000002,22.948029000000002,22.441871,22.064020000000003,21.662499,21.774345,21.321599,21.246273000000002,20.932747,20.553673,18.929238,18.756970000000003,17.673654
2018-09-24 13:51:00.344,29.353920000000002,32.171092,22.487610666666665,21.62361266666667,20.932152,18.461249666666664,17.0499,21.519170000000003,24.314970000000002,22.663874,22.65541,19.898146,22.951002,22.445829999999997,22.066,21.734579,21.774345,21.361914000000002,21.269508,20.949932,20.577016,18.937175,18.761792,17.684782000000002
2018-09-24 13:52:00.344,29.707386,32.133421999999996,22.489921666666664,21.586703333333332,20.95466,18.481294000000002,17.023737,21.589403,24.312981,22.630106,22.673270000000002,19.964679999999998,22.954964999999998,22.4488,22.066,21.630902,21.725012,21.404196,21.340179,20.943867,20.579933999999998,19.022505,18.801337,17.62004
2018-09-24 13:53:00.344,29.937865999999996,32.197857,22.494212,21.53637433333333,20.949070000000003,18.501505666666663,17.045054999999998,21.541298,24.317954,22.669662,22.645488,19.970822000000002,22.957937,22.452759,22.071939999999998,21.565734,21.741456,21.301933,21.282093,21.007553,20.557564000000003,18.985793,18.837988,17.680736
2018-09-24 13:54:00.344,29.520484999999997,32.219666,22.497843,21.557997999999998,20.926122333333335,18.459010666666668,16.987884,21.544185,24.317954,22.607915,22.661363,19.921689,22.962891,22.455728,22.07491,21.611154,21.695026000000002,21.367814000000003,21.279189000000002,20.935779,20.563399,19.007622,18.767579,17.601831
2018-09-24 13:55:00.344,29.627978000000002,32.185961,22.501804333333336,21.596351,20.93205166666667,18.475516000000002,17.006295,21.544185,24.322926000000002,22.626246,22.725856,19.957515,22.968836,22.459687,22.07689,21.656575,21.705666,21.426811999999998,21.315977,20.896354000000002,20.583824,19.040364,18.77626,17.609924
2018-09-24 13:56:00.344,29.592146999999997,32.207770000000004,22.50180466666667,21.609462000000004,20.959253,18.496582333333333,16.901643,21.523018,24.326904000000003,22.639754,22.634574,19.996412,22.968836,22.458698000000002,22.07788,21.74939,21.728882000000002,21.350114,21.375999,20.978237,20.523523,19.026473,18.83413,17.629144
2018-09-24 13:57:00.344,29.892351,32.211735,22.50939633333333,21.627429666666668,20.979574666666668,18.49745766666667,17.003388,21.617304,24.324915,22.684134,22.697082,19.9135,22.977753,22.465626,22.08481,21.648676000000002,21.83335,21.400263,21.323721,20.989357000000002,20.625646,19.02945,18.779153,17.683770000000003
2018-09-24 13:58:00.344,29.970791,32.237509,22.510716,21.659877666666663,20.974931666666667,18.514025333333333,16.990791,21.574972,24.330882,22.650366,22.771497,20.009719,22.976762,22.467606,22.08778,21.779011999999998,21.74726,21.453360999999997,21.380839,20.93679,20.607166,19.112795000000002,18.805195,17.624086
2018-09-24 13:59:00.344,29.443013,32.189927000000004,22.51104633333333,21.680807666666666,20.944779666666665,18.45969566666667,16.990791,21.547071,24.329888,22.634929999999997,22.712958,19.875626999999998,22.977753,22.467606,22.08778,21.762227,21.811101999999998,21.469094000000002,21.299519,20.926681,20.608139,19.026473,18.738644,17.613970000000002
2018-09-24 14:00:00.344,29.724818,32.173074,22.514677666666667,21.632443333333338,20.945083333333333,18.482533333333333,17.012109,21.521094,24.331877,22.670627,22.656402,19.889958,22.982707,22.468595999999998,22.09273,21.728655,21.776279000000002,21.392395999999998,21.27338,20.973183,20.588687,19.011589999999998,18.791692,17.644318
2018-09-24 14:01:00.344,29.936897,32.214709,22.518968333333333,21.583882,20.925406333333335,18.487163666666667,17.054745,21.548033,24.332871,22.692818,22.644496,19.911453,22.987661,22.474534,22.09471,21.652625,21.766606,21.332415,21.270476000000002,20.954987,20.550756,18.974879,18.811946,17.674666000000002
2018-09-24 14:02:00.344,29.993064,32.278152,22.523590333333335,21.541387333333333,20.931126000000003,18.501190666666666,16.945248,21.552843,24.333866,22.651331,22.660370999999998,20.008695,22.996578,22.480473,22.09372,21.610167,21.67568,21.338314999999998,21.356637,20.930725,20.506016,19.04731,18.85342,17.602842000000003
2018-09-24 14:03:00.344,29.580526000000003,32.287074,22.526229999999998,21.559715,20.961229000000003,18.520752,16.99176,21.563426999999997,24.338838,22.654226,22.676246,20.033262,22.995588,22.486411999999998,22.09669,21.663487,21.694059,21.321599,21.364382,20.979248000000002,20.540057,19.033419,18.879461,17.649376
2018-09-24 14:04:00.344,29.980475,32.298970000000004,22.531182,21.574692999999996,20.96821866666667,18.532322999999998,16.989822,21.5971,24.339833,22.687994,22.682199,20.036332,23.003514000000003,22.488392,22.10164,21.665460999999997,21.712436999999998,21.346181,21.390520000000002,20.971161,20.542975,19.076082999999997,18.876568,17.644318
2018-09-24 14:05:00.344,29.53598,32.265265,22.536133666666668,21.636210000000002,20.932484666666667,18.488707,17.052807,21.589403,24.343811,22.648437,22.740739,19.918618,23.01045,22.492351,22.1056,21.646701,21.785951999999998,21.475977,21.303391,20.903431,20.590632,19.041356,18.773366,17.651398999999998
2018-09-24 14:06:00.344,29.900098,32.359439,22.539104666666663,21.620711333333333,20.97564733333333,18.509260333333334,17.015985,21.558616,24.343811,22.654226,22.716926,20.01279,23.015404,22.49631,22.1056,21.673361,21.750162,21.438610999999998,21.378903,20.941845,20.606194,19.086998,18.838952,17.601831
2018-09-24 14:07:00.344,29.992096000000004,32.449647,22.542735000000004,21.621318,20.981644666666668,18.523337333333334,17.054745,21.584592999999998,24.346794,22.690888,22.735778,19.954444,23.017385,22.49829,22.11253,21.60918,21.802395999999998,21.452378,21.337275,20.975205,20.632454,19.076082999999997,18.807123999999998,17.686805
2018-09-24 14:08:00.344,30.175124,32.530934,22.545705666666663,21.60063,20.98949933333333,18.539344,17.076063,21.63366,24.350772,22.735269,22.690137,19.957515,23.021348,22.503239,22.11253,21.620041,21.812069,21.36978,21.315977,21.029792999999998,20.622728,19.049294,18.849562,17.719176
2018-09-24 14:09:00.344,30.167376,32.546795,22.549006666666667,21.629744666666667,21.00870533333333,18.549463,17.083814999999998,21.625963,24.351767000000002,22.716938,22.704028,20.018931,23.026301999999998,22.505218,22.1155,21.632877,21.825612,21.430745,21.347924,21.039901999999998,20.638289999999998,19.057232,18.866923,17.724234
2018-09-24 14:10:00.344,30.298109999999998,32.653855,22.555938333333334,21.617831666666664,21.002098333333333,18.564484666666665,17.074125,21.591327,24.35475,22.716938,22.798287,20.091607,23.033238,22.511157,22.12342,21.6546,21.732751,21.466144,21.404073999999998,20.960041,20.64218,19.162405,18.875602999999998,17.655445999999998
2018-09-24 14:11:00.344,30.723238000000002,32.696481,22.557588999999997,21.637422,21.020846333333335,18.591447000000002,17.140985999999998,21.641357,24.357734,22.781579,22.71395,20.043498,23.03621,22.513137,22.12342,21.679285,21.812069,21.420912,21.352764,21.052032999999998,20.657742000000002,19.085013,18.907432,17.781896
2018-09-24 14:12:00.344,30.536337,32.763889,22.56385966666667,21.644053333333332,21.015942,18.57493866666667,17.144862,21.668295,24.362706,22.716938,22.701051,20.037356,23.040174,22.519075,22.13233,21.682247,21.8585,21.391413,21.354701000000002,21.049,20.644125,19.067154000000002,18.892964000000003,17.764698000000003
2018-09-24 14:13:00.344,30.470485999999998,32.822376,22.568811333333333,21.667387666666666,21.00235066666667,18.56718566666667,17.122575,21.61538,24.367679000000003,22.639754,22.746692000000003,20.011766,23.0481,22.526994000000002,22.131339999999998,21.729642000000002,21.799494,21.473027,21.377935,21.002499,20.626618,19.153475,18.858242,17.68984
2018-09-24 14:14:00.344,30.253564,32.839228000000006,22.57145266666667,21.664422333333334,21.026158,18.571310666666665,17.159397,21.662523,24.366684,22.686064000000002,22.767529,19.979011,23.053054,22.525014000000002,22.13629,21.666449,21.845925,21.480893,21.377935,21.013619,20.68692,19.136608,18.860170999999998,17.717153
2018-09-24 14:15:00.344,30.523747999999998,32.941332,22.578384333333332,21.678764333333334,21.034394000000002,18.597844666666663,17.131296,21.667333,24.371657,22.673522,22.762567999999998,20.105937,23.060979999999997,22.531943,22.142229999999998,21.706932000000002,21.811101999999998,21.518259,21.444734,21.006542,20.651906,19.186218,18.929615,17.677701000000003
2018-09-24 14:16:00.344,30.833636,33.048392,22.583665666666672,21.606973999999997,21.052930666666665,18.654411333333332,17.228196,21.63366,24.373646,22.713078,22.706012,20.099795999999998,23.066925,22.535902,22.14817,21.626953,21.792723000000002,21.401246,21.431181,21.086404,20.641207,19.178279999999997,19.000024,17.78493
2018-09-24 14:17:00.344,30.645766,33.170322,22.586305333333332,21.696442,21.081432333333336,18.647727,17.308623,21.699082999999998,24.377623999999997,22.748776,22.834998000000002,20.089560000000002,23.067916,22.54382,22.14718,21.704957,21.873977,21.510392,21.452479,21.061131,20.730687,19.203085,18.903574,17.836522
2018-09-24 14:18:00.344,30.276806,33.381469,22.593567000000004,21.674149,21.071737,18.711017666666667,17.479167,21.685613,24.379613,22.736234,22.784395999999997,20.111055,23.075842,22.551739,22.15312,21.706932000000002,21.815939,21.499576,21.429244,21.086404,20.699563,19.231859,19.001953,17.899241
2018-09-24 14:19:00.344,31.202596000000003,33.629294,22.602148999999997,21.65107766666667,21.092799,18.777803,17.837697,21.726983999999998,24.384585,22.688958,22.792334,20.182707,23.08476,22.561637,22.16005,21.645713,21.823677,21.483843,21.449574,21.113698,20.715125,19.258648,19.09358,17.981181
